14/06/2016 (C) FTSE International Limited 2016. All Rights Reserved,,,,,,,,,,,,,,,,,,,,
FTSE ESG Ratings (Global) - Pillar,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
Cons Code,SEDOL,ISIN,Local Market,CUSIP,Constituent Name,Country Code,ISO Code,Exchange Code,Industry Code,Supersector Code,Sector Code,Subsector Code,Pillar,Exposure,Previous Exposure,Score,Previous Score,Score (Supersector Relative),Previous Score (Supersector Relative),Time
C01171,5927375,NL0000303709,,,Aegon NV            ,NETH,NL,XAMS,8000,8500,8570,8575,Social Pillar,2,2,3.2,3.3,9,10,2016-06
C01171,5927375,NL0000303709,,,Aegon NV            ,NETH,NL,XAMS,8000,8500,8570,8575,Governance Pillar,2.8,2.8,3.9,3.9,10,10,2016-06
C160704,BVRZ8L1,ES0105046009,,,Aena S.A.           ,SP  ,ES,XMAD,2000,2700,2770,2777,Environmental Pillar,nc,nc,nc,nc,nc,nc,2016-06
C160704,BVRZ8L1,ES0105046009,,,Aena S.A.           ,SP  ,ES,XMAD,2000,2700,2770,2777,Social Pillar,nc,nc,nc,nc,nc,nc,2016-06
C160704,BVRZ8L1,ES0105046009,,,Aena S.A.           ,SP  ,ES,XMAD,2000,2700,2770,2777,Governance Pillar,nc,nc,nc,nc,nc,nc,2016-06
C00790,6480048,JP3388200002,8267,,Aeon                ,JA  ,JP,XTKS,5000,5300,5370,5373,Environmental Pillar,2.3,2.3,2.9,2.9,9,9,2016-06
C00790,6480048,JP3388200002,8267,,Aeon                ,JA  ,JP,XTKS,5000,5300,5370,5373,Social Pillar,2.7,2.7,3.4,3.4,9,9,2016-06
C00790,6480048,JP3388200002,8267,,Aeon                ,JA  ,JP,XTKS,5000,5300,5370,5373,Governance Pillar,2,2,3,3,4,4,2016-06
C55052,6037734,JP3131400008,8570,,AEON Financial Servi,JA  ,JP,XTKS,8000,8700,8770,8773,Environmental Pillar,2,2,0.8,0.8,1,1,2016-06
C55052,6037734,JP3131400008,8570,,AEON Financial Servi,JA  ,JP,XTKS,8000,8700,8770,8773,Social Pillar,2.2,2.2,0.5,0.5,2,2,2016-06
C55052,6037734,JP3131400008,8570,,AEON Financial Servi,JA  ,JP,XTKS,8000,8700,8770,8773,Governance Pillar,2.3,2.3,1.7,1.4,2,2,2016-06
C76234,6534202,JP3131430005,8905,,Aeon Mall           ,JA  ,JP,XTKS,8000,8600,8630,8633,Environmental Pillar,2.7,2.3,1.3,0.8,5,4,2016-06
C76234,6534202,JP3131430005,8905,,Aeon Mall           ,JA  ,JP,XTKS,8000,8600,8630,8633,Social Pillar,2.8,2.8,0.6,0.8,3,5,2016-06
C76234,6534202,JP3131430005,8905,,Aeon Mall           ,JA  ,JP,XTKS,8000,8600,8630,8633,Governance Pillar,2.3,2.3,1.7,1.7,2,1,2016-06
C18756,B1HHKD3,NL0000687663,AER,N00985106,AerCap Holdings N.V.,USA ,US,XNYS,2000,2700,2770,2777,Environmental Pillar,nc,nc,nc,nc,nc,nc,2016-06
C18756,B1HHKD3,NL0000687663,AER,N00985106,AerCap Holdings N.V.,USA ,US,XNYS,2000,2700,2770,2777,Social Pillar,nc,nc,nc,nc,nc,nc,2016-06
C18756,B1HHKD3,NL0000687663,AER,N00985106,AerCap Holdings N.V.,USA ,US,XNYS,2000,2700,2770,2777,Governance Pillar,nc,nc,nc,nc,nc,nc,2016-06
C17030,B164FY1,FR0010340141,,,Aeroports de Paris  ,FRA ,FR,XPAR,2000,2700,2770,2777,Environmental Pillar,2.7,2.7,3.3,3.4,9,9,2016-06
C17030,B164FY1,FR0010340141,,,Aeroports de Paris  ,FRA ,FR,XPAR,2000,2700,2770,2777,Social Pillar,2.5,2.5,2.9,3,8,8,2016-06
C17030,B164FY1,FR0010340141,,,Aeroports de Paris  ,FRA ,FR,XPAR,2000,2700,2770,2777,Governance Pillar,2,2,3.5,3.5,8,8,2016-06
C20906,2002479,US00130H1059,AES,00130H105,AES Corp.           ,USA ,US,XNYS,7000,7500,7530,7535,Environmental Pillar,3,3,2.5,2.3,5,4,2016-06
C20906,2002479,US00130H1059,AES,00130H105,AES Corp.           ,USA ,US,XNYS,7000,7500,7530,7535,Social Pillar,2.7,2.7,2.3,2.5,6,7,2016-06
C20906,2002479,US00130H1059,AES,00130H105,AES Corp.           ,USA ,US,XNYS,7000,7500,7530,7535,Governance Pillar,2.3,2.3,3.6,3.3,7,5,2016-06
C01888,2695921,US00817Y1082,AET,00817Y108,Aetna               ,USA ,US,XNYS,4000,4500,4530,4533,Environmental Pillar,1,1,4,4,8,8,2016-06
C01888,2695921,US00817Y1082,AET,00817Y108,Aetna               ,USA ,US,XNYS,4000,4500,4530,4533,Social Pillar,2.5,1.5,1.4,3,4,8,2016-06
C01888,2695921,US00817Y1082,AET,00817Y108,Aetna               ,USA ,US,XNYS,4000,4500,4530,4533,Governance Pillar,2,2,4,5,9,10,2016-06
C69596,2127899,US0082521081,AMG,8252108,Affiliated Managers ,USA ,US,XNYS,8000,8700,8770,8771,Environmental Pillar,1,1,1,1,4,4,2016-06
C69596,2127899,US0082521081,AMG,8252108,Affiliated Managers ,USA ,US,XNYS,8000,8700,8770,8771,Social Pillar,1.7,1.7,0.4,0.4,2,2,2016-06
C69596,2127899,US0082521081,AMG,8252108,Affiliated Managers ,USA ,US,XNYS,8000,8700,8770,8771,Governance Pillar,2.3,2.3,2.6,2.1,5,4,2016-06
C01907,2026361,US0010551028,AFL,1055102,Aflac               ,USA ,US,XNYS,8000,8500,8570,8575,Environmental Pillar,1,1,4,5,8,10,2016-06
C01907,2026361,US0010551028,AFL,1055102,Aflac               ,USA ,US,XNYS,8000,8500,8570,8575,Social Pillar,1.7,1.7,0.8,1,4,6,2016-06
C01907,2026361,US0010551028,AFL,1055102,Aflac               ,USA ,US,XNYS,8000,8500,8570,8575,Governance Pillar,2.3,2.3,3.6,2.6,9,5,2016-06
C20124,B86S2N0,BE0974264930,,,Ageas               ,BELG,BE,XBRU,8000,8500,8570,8575,Environmental Pillar,1,1,1,1,3,3,2016-06
C20124,B86S2N0,BE0974264930,,,Ageas               ,BELG,BE,XBRU,8000,8500,8570,8575,Social Pillar,2,2,0.8,0.8,4,5,2016-06
C20124,B86S2N0,BE0974264930,,,Ageas               ,BELG,BE,XBRU,8000,8500,8570,8575,Governance Pillar,2.3,2.3,3.6,3.6,9,10,2016-06
C33468,BK1PTB7,GB00BK1PTB77,AGK,,Aggreko             ,UK  ,GB,XLON,2000,2700,2790,2791,Environmental Pillar,3,3,0.5,0.3,2,1,2016-06
C33468,BK1PTB7,GB00BK1PTB77,AGK,,Aggreko             ,UK  ,GB,XLON,2000,2700,2790,2791,Social Pillar,3,2.8,1.8,1.1,5,3,2016-06
C33468,BK1PTB7,GB00BK1PTB77,AGK,,Aggreko             ,UK  ,GB,XLON,2000,2700,2790,2791,Governance Pillar,2.8,2.8,3.6,3.1,8,6,2016-06
C36422,2520153,US00846U1016,A,00846U101,Agilent Technologies,USA ,US,XNYS,2000,2700,2730,2737,Environmental Pillar,2.5,2.3,3.4,3.1,9,8,2016-06
C36422,2520153,US00846U1016,A,00846U101,Agilent Technologies,USA ,US,XNYS,2000,2700,2730,2737,Social Pillar,2.5,2.5,2.5,3,7,8,2016-06
C36422,2520153,US00846U1016,A,00846U101,Agilent Technologies,USA ,US,XNYS,2000,2700,2730,2737,Governance Pillar,2.3,2.3,3.4,2.6,7,5,2016-06
C00015,BSS7GP5,AU000000AGL7,AGL,,AGL Energy          ,AU  ,AU,XASX,7000,7500,7570,7575,Environmental Pillar,3,3,3,3,7,7,2016-06
C00015,BSS7GP5,AU000000AGL7,AGL,,AGL Energy          ,AU  ,AU,XASX,7000,7500,7570,7575,Social Pillar,2.7,2.7,3.4,3.8,9,9,2016-06
C00015,BSS7GP5,AU000000AGL7,AGL,,AGL Energy          ,AU  ,AU,XASX,7000,7500,7570,7575,Governance Pillar,2.3,2.3,4,4,8,8,2016-06
C00155,2009823,CA0084741085,AEM.,8474108,Agnico Eagle Mines  ,CAN ,CA,XTSE,1000,1700,1770,1777,Environmental Pillar,3,3,2.7,3.3,6,9,2016-06
C00155,2009823,CA0084741085,AEM.,8474108,Agnico Eagle Mines  ,CAN ,CA,XTSE,1000,1700,1770,1777,Social Pillar,3,3,2,3.3,5,8,2016-06
C00155,2009823,CA0084741085,AEM.,8474108,Agnico Eagle Mines  ,CAN ,CA,XTSE,1000,1700,1770,1777,Governance Pillar,2.3,2.3,3.6,3.9,7,8,2016-06
C20946,2213538,CA0089161081,AGU.,8916108,Agrium              ,CAN ,CA,XTSE,1000,1300,1350,1357,Environmental Pillar,2.7,2.7,2.3,2.3,4,4,2016-06
C20946,2213538,CA0089161081,AGU.,8916108,Agrium              ,CAN ,CA,XTSE,1000,1300,1350,1357,Social Pillar,1.7,1.7,2.4,2.4,6,6,2016-06
C20946,2213538,CA0089161081,AGU.,8916108,Agrium              ,CAN ,CA,XTSE,1000,1300,1350,1357,Governance Pillar,2,2,2.5,2.5,4,4,2016-06
C01172,BKWP5S5,NL0010672325,,,Ahold               ,NETH,NL,XAMS,5000,5300,5330,5337,Environmental Pillar,2.3,2.3,4,4,10,10,2016-06
C01172,BKWP5S5,NL0010672325,,,Ahold               ,NETH,NL,XAMS,5000,5300,5330,5337,Social Pillar,2,2,4.7,4.7,10,10,2016-06
C01172,BKWP5S5,NL0010672325,,,Ahold               ,NETH,NL,XAMS,5000,5300,5330,5337,Governance Pillar,2,2,5,5,9,9,2016-06
C126343,B4TX8S1,HK0000069689,1299,,AIA Group Ltd.      ,HK  ,HK,XHKG,8000,8500,8570,8575,Environmental Pillar,1,1,1,1,3,3,2016-06
