12/12/2014 (C) FTSE International Limited 2014. All Rights Reserved,,,,,,,,,,
FTSE ESG Ratings (Global) - Pillar,,,,,,,,,,
 ,,,,,,,,,,
Cons Code,SEDOL,Constituent Name,Pillar,Exposure,Previous Exposure,Score,Previous Score,Score (Supersector Relative),Previous Score (Supersector Relative),Time
84383,6616508,Seiko Epson         ,Governance Pillar,2.33333,,1.4,,1,,2014-12
988,6793423,Seino Holdings      ,Environmental Pillar,3,,0.7,,2,,2014-12
988,6793423,Seino Holdings      ,Social Pillar,2.25,,0.1,,1,,2014-12
988,6793423,Seino Holdings      ,Governance Pillar,2,,1.5,,2,,2014-12
990,6793821,Sekisui Chemical    ,Environmental Pillar,2.75,,3,,7,,2014-12
990,6793821,Sekisui Chemical    ,Social Pillar,3,,2.3,,5,,2014-12
990,6793821,Sekisui Chemical    ,Governance Pillar,2.33333,,2.7,,5,,2014-12
991,6793906,Sekisui House       ,Environmental Pillar,2.5,,2.4,,5,,2014-12
991,6793906,Sekisui House       ,Social Pillar,3,,1.8,,4,,2014-12
991,6793906,Sekisui House       ,Governance Pillar,2.33333,,2.3,,3,,2014-12
30114,B08X163,SembCorp Industries ,Environmental Pillar,3,,2.7,,8,,2014-12
30114,B08X163,SembCorp Industries ,Social Pillar,3,,2.3,,7,,2014-12
30114,B08X163,SembCorp Industries ,Governance Pillar,2.75,,2,,1,,2014-12
30120,6205133,Sembcorp Marine     ,Environmental Pillar,2.66667,,1.8,,6,,2014-12
30120,6205133,Sembcorp Marine     ,Social Pillar,2.66667,,2.4,,7,,2014-12
30120,6205133,Sembcorp Marine     ,Governance Pillar,2.75,,2.4,,2,,2014-12
85613,6743473,Semiconductor Manufa,Environmental Pillar,2.33333,,2.3,,5,,2014-12
85613,6743473,Semiconductor Manufa,Social Pillar,2.66667,,1.3,,3,,2014-12
85613,6743473,Semiconductor Manufa,Governance Pillar,2.33333,,2.3,,3,,2014-12
2609,2138158,Sempra Energy       ,Environmental Pillar,2.66667,,3.3,,8,,2014-12
2609,2138158,Sempra Energy       ,Social Pillar,2.33333,,1.6,,4,,2014-12
2609,2138158,Sempra Energy       ,Governance Pillar,2,,4,,8,,2014-12
118700,B40T3T4,Senshu Ikeda Holding,Environmental Pillar,1,,1,,2,,2014-12
118700,B40T3T4,Senshu Ikeda Holding,Social Pillar,1.66667,,0.4,,1,,2014-12
118700,B40T3T4,Senshu Ikeda Holding,Governance Pillar,2.33333,,1,,1,,2014-12
33427,797379,Serco Group         ,Environmental Pillar,2,,1.8,,4,,2014-12
33427,797379,Serco Group         ,Social Pillar,1.75,,3.1,,9,,2014-12
33427,797379,Serco Group         ,Governance Pillar,2,,4.5,,10,,2014-12
140322,B80NXX8,ServiceNow          ,Environmental Pillar,nc,,nc,,nc,,2014-12
140322,B80NXX8,ServiceNow          ,Social Pillar,nc,,nc,,nc,,2014-12
140322,B80NXX8,ServiceNow          ,Governance Pillar,nc,,nc,,nc,,2014-12
98587,B00ZQQ2,SES FDR             ,Environmental Pillar,1,,4,,9,,2014-12
98587,B00ZQQ2,SES FDR             ,Social Pillar,1.5,,2.3,,7,,2014-12
98587,B00ZQQ2,SES FDR             ,Governance Pillar,2.33333,,2.3,,2,,2014-12
993,B0FS5D6,Seven & I Holdings  ,Environmental Pillar,2.25,,3.6,,10,,2014-12
993,B0FS5D6,Seven & I Holdings  ,Social Pillar,2.66667,,3,,8,,2014-12
993,B0FS5D6,Seven & I Holdings  ,Governance Pillar,2,,2.5,,3,,2014-12
103706,B2NT8S1,Seven Bank          ,Environmental Pillar,1,,3,,5,,2014-12
103706,B2NT8S1,Seven Bank          ,Social Pillar,1,,2,,7,,2014-12
103706,B2NT8S1,Seven Bank          ,Governance Pillar,2.33333,,1.7,,3,,2014-12
40858,6949431,Seven West Media    ,Environmental Pillar,1,,1,,4,,2014-12
40858,6949431,Seven West Media    ,Social Pillar,1.5,,1,,2,,2014-12
40858,6949431,Seven West Media    ,Governance Pillar,2,,5,,10,,2014-12
155976,BN8KRV2,Seventy Seven Energy,Environmental Pillar,3,,2,,6,,2014-12
155976,BN8KRV2,Seventy Seven Energy,Social Pillar,2.66667,,2.1,,6,,2014-12
155976,BN8KRV2,Seventy Seven Energy,Governance Pillar,2.33333,,3.9,,9,,2014-12
20215,B1FH8J7,Severn Trent        ,Environmental Pillar,2.66667,,2.4,,5,,2014-12
20215,B1FH8J7,Severn Trent        ,Social Pillar,2.33333,,2.6,,7,,2014-12
20215,B1FH8J7,Severn Trent        ,Governance Pillar,2,,4.5,,10,,2014-12
20233,4824778,Sgs SA (Reg)        ,Environmental Pillar,2,,1.3,,4,,2014-12
20233,4824778,Sgs SA (Reg)        ,Social Pillar,2,,2.3,,6,,2014-12
20233,4824778,Sgs SA (Reg)        ,Governance Pillar,2.66667,,2.9,,6,,2014-12
30390,6771032,Shangri-La Asia     ,Environmental Pillar,2.5,,2.7,,8,,2014-12
30390,6771032,Shangri-La Asia     ,Social Pillar,2.6,,2.3,,7,,2014-12
30390,6771032,Shangri-La Asia     ,Governance Pillar,2,,3,,6,,2014-12
994,6800602,Sharp Corp          ,Environmental Pillar,2.5,,3.3,,8,,2014-12
994,6800602,Sharp Corp          ,Social Pillar,2.5,,2.8,,7,,2014-12
994,6800602,Sharp Corp          ,Governance Pillar,2.33333,,2,,3,,2014-12
21019,2801836,Shaw Comms. Inc. B  ,Environmental Pillar,2,,0.3,,1,,2014-12
21019,2801836,Shaw Comms. Inc. B  ,Social Pillar,2,,0.8,,2,,2014-12
21019,2801836,Shaw Comms. Inc. B  ,Governance Pillar,2,,2.5,,3,,2014-12
10101,2804211,Sherwin-Williams    ,Environmental Pillar,2.8,,1.3,,3,,2014-12
10101,2804211,Sherwin-Williams    ,Social Pillar,2.75,,2.2,,6,,2014-12
10101,2804211,Sherwin-Williams    ,Governance Pillar,2,,3.5,,9,,2014-12
56153,6804240,Shiga Bank          ,Environmental Pillar,2,,0.8,,1,,2014-12
56153,6804240,Shiga Bank          ,Social Pillar,2,,0.6,,2,,2014-12
56153,6804240,Shiga Bank          ,Governance Pillar,2.33333,,1.4,,2,,2014-12
995,6804347,Shikoku Elec Power  ,Environmental Pillar,3,,2.3,,5,,2014-12
995,6804347,Shikoku Elec Power  ,Social Pillar,3,,1.3,,2,,2014-12
995,6804347,Shikoku Elec Power  ,Governance Pillar,2.33333,,1.7,,1,,2014-12
72293,6151292,Shikun & Binui      ,Environmental Pillar,2.75,,0.3,,1,,2014-12
72293,6151292,Shikun & Binui      ,Social Pillar,3,,0.5,,2,,2014-12
72293,6151292,Shikun & Binui      ,Governance Pillar,2.33333,,1.3,,2,,2014-12
30309,6804455,Shimachu            ,Environmental Pillar,2.33333,,0.1,,1,,2014-12
30309,6804455,Shimachu            ,Social Pillar,2,,0.4,,2,,2014-12
30309,6804455,Shimachu            ,Governance Pillar,2,,0,,1,,2014-12
56157,6804369,Shimadzu Corp       ,Environmental Pillar,2.5,,1.8,,5,,2014-12
56157,6804369,Shimadzu Corp       ,Social Pillar,2.5,,0.8,,2,,2014-12
56157,6804369,Shimadzu Corp       ,Governance Pillar,2,,1.5,,2,,2014-12
56148,6804035,Shimamura           ,Environmental Pillar,2,,0.2,,1,,2014-12
56148,6804035,Shimamura           ,Social Pillar,2.66667,,0,,1,,2014-12
56148,6804035,Shimamura           ,Governance Pillar,2,,1,,1,,2014-12
30073,6804820,Shimano             ,Environmental Pillar,2,,2,,4,,2014-12
30073,6804820,Shimano             ,Social Pillar,2.33333,,1.1,,3,,2014-12
30073,6804820,Shimano             ,Governance Pillar,2.33333,,0.6,,1,,2014-12
996,6804400,Shimizu Corp        ,Environmental Pillar,2.33333,,1.7,,5,,2014-12
996,6804400,Shimizu Corp        ,Social Pillar,3,,1.7,,4,,2014-12
996,6804400,Shimizu Corp        ,Governance Pillar,2.33333,,2,,3,,2014-12
997,6804585,Shin-Etsu Chemical  ,Environmental Pillar,2.75,,3.5,,9,,2014-12
997,6804585,Shin-Etsu Chemical  ,Social Pillar,2.75,,2,,5,,2014-12
997,6804585,Shin-Etsu Chemical  ,Governance Pillar,2.33333,,2.1,,3,,2014-12
72283,6397502,Shinhan Financial Gr,Environmental Pillar,1,,4,,7,,2014-12
72283,6397502,Shinhan Financial Gr,Social Pillar,2,,1.8,,6,,2014-12
72283,6397502,Shinhan Financial Gr,Governance Pillar,2.33333,,3.6,,8,,2014-12
56172,6804927,Shinko Elec Ind     ,Environmental Pillar,2.25,,3,,6,,2014-12
56172,6804927,Shinko Elec Ind     ,Social Pillar,2.5,,2.2,,6,,2014-12
56172,6804927,Shinko Elec Ind     ,Governance Pillar,2,,1,,1,,2014-12
57122,6805049,Shinsegae           ,Environmental Pillar,2.5,,0,,1,,2014-12
57122,6805049,Shinsegae           ,Social Pillar,2,,1.2,,5,,2014-12
57122,6805049,Shinsegae           ,Governance Pillar,2,,4,,7,,2014-12
834,6730936,Shinsei Bank        ,Environmental Pillar,1,,1,,2,,2014-12
834,6730936,Shinsei Bank        ,Social Pillar,1.66667,,1.2,,5,,2014-12
834,6730936,Shinsei Bank        ,Governance Pillar,2.33333,,1.6,,3,,2014-12
998,6804682,Shionogi            ,Environmental Pillar,2,,3,,6,,2014-12
998,6804682,Shionogi            ,Social Pillar,2,,1.3,,4,,2014-12
998,6804682,Shionogi            ,Governance Pillar,2,,3,,6,,2014-12
33456,B2QKY05,Shire               ,Environmental Pillar,2,,2.5,,5,,2014-12
33456,B2QKY05,Shire               ,Social Pillar,2,,2.7,,7,,2014-12
33456,B2QKY05,Shire               ,Governance Pillar,2.66667,,2.4,,4,,2014-12
999,6805265,Shiseido            ,Environmental Pillar,2.5,,3.1,,7,,2014-12
999,6805265,Shiseido            ,Social Pillar,2.75,,2.5,,6,,2014-12
999,6805265,Shiseido            ,Governance Pillar,2.33333,,3.1,,7,,2014-12
30087,6805328,Shizuoka Bank       ,Environmental Pillar,1,,2,,4,,2014-12
30087,6805328,Shizuoka Bank       ,Social Pillar,2,,1.3,,5,,2014-12
30087,6805328,Shizuoka Bank       ,Governance Pillar,2.33333,,1.7,,3,,2014-12
1000,6805362,Shochiku            ,Environmental Pillar,2.25,,0,,1,,2014-12
1000,6805362,Shochiku            ,Social Pillar,2.25,,0.2,,1,,2014-12
1000,6805362,Shochiku            ,Governance Pillar,2,,1,,1,,2014-12
143309,B8K7J65,Shopping Centres Aus,Environmental Pillar,2.33333,,0.1,,2,,2014-12
143309,B8K7J65,Shopping Centres Aus,Social Pillar,1.66667,,0.4,,3,,2014-12
143309,B8K7J65,Shopping Centres Aus,Governance Pillar,2,,3,,6,,2014-12
52862,6354671,Shougang Fushan Reso,Environmental Pillar,3,,0.3,,1,,2014-12
52862,6354671,Shougang Fushan Reso,Social Pillar,3,,0,,1,,2014-12
52862,6354671,Shougang Fushan Reso,Governance Pillar,2.33333,,1.1,,1,,2014-12
1003,6805469,Showa Denko         ,Environmental Pillar,3,,2.8,,6,,2014-12
1003,6805469,Showa Denko         ,Social Pillar,3,,2.5,,6,,2014-12
1003,6805469,Showa Denko         ,Governance Pillar,2.33333,,3.4,,8,,2014-12
1006,6805544,Showa Shell Sekiyu  ,Environmental Pillar,3,,2,,6,,2014-12
1006,6805544,Showa Shell Sekiyu  ,Social Pillar,3,,2.3,,7,,2014-12
1006,6805544,Showa Shell Sekiyu  ,Governance Pillar,2.33333,,3.3,,6,,2014-12
36273,6860543,Shufersal Ltd.      ,Environmental Pillar,2.33333,,0,,1,,2014-12
36273,6860543,Shufersal Ltd.      ,Social Pillar,2,,0.7,,3,,2014-12
36273,6860543,Shufersal Ltd.      ,Governance Pillar,2,,0,,1,,2014-12
7540,B16NHT7,Shui On Land        ,Environmental Pillar,2.5,,1.4,,5,,2014-12
7540,B16NHT7,Shui On Land        ,Social Pillar,2.75,,0.9,,5,,2014-12
7540,B16NHT7,Shui On Land        ,Governance Pillar,2.33333,,3.1,,7,,2014-12
30106,6806633,Shun Tak Holdings   ,Environmental Pillar,2.5,,0.3,,2,,2014-12
30106,6806633,Shun Tak Holdings   ,Social Pillar,2.66667,,0.3,,1,,2014-12
30106,6806633,Shun Tak Holdings   ,Governance Pillar,2,,2.5,,4,,2014-12
61581,6243597,SIA Engineering     ,Environmental Pillar,2.5,,0,,1,,2014-12
61581,6243597,SIA Engineering     ,Social Pillar,2,,1.3,,4,,2014-12
61581,6243597,SIA Engineering     ,Governance Pillar,2,,2.5,,4,,2014-12
2488,5727973,Siemens AG          ,Environmental Pillar,2.25,,4.2,,10,,2014-12
2488,5727973,Siemens AG          ,Social Pillar,2.5,,4,,10,,2014-12
2488,5727973,Siemens AG          ,Governance Pillar,2.66667,,3.1,,7,,2014-12
3058,2807566,Sigma Aldrich       ,Environmental Pillar,2.66667,,3,,7,,2014-12
3058,2807566,Sigma Aldrich       ,Social Pillar,2,,3,,8,,2014-12
3058,2807566,Sigma Aldrich       ,Governance Pillar,2.33333,,2.7,,5,,2014-12
93073,B3CTNK6,Signet Jewelers     ,Environmental Pillar,nc,,nc,,nc,,2014-12
93073,B3CTNK6,Signet Jewelers     ,Social Pillar,nc,,nc,,nc,,2014-12
93073,B3CTNK6,Signet Jewelers     ,Governance Pillar,nc,,nc,,nc,,2014-12
62371,4808084,Sika                ,Environmental Pillar,2.33333,,2.6,,7,,2014-12
62371,4808084,Sika                ,Social Pillar,2.66667,,1.9,,5,,2014-12
62371,4808084,Sika                ,Governance Pillar,2.66667,,1.5,,2,,2014-12
90559,B058ZX6,Silver Wheaton      ,Environmental Pillar,3,,0,,1,,2014-12
90559,B058ZX6,Silver Wheaton      ,Social Pillar,3,,0.3,,2,,2014-12
90559,B058ZX6,Silver Wheaton      ,Governance Pillar,2.33333,,2.9,,5,,2014-12
3061,2812452,Simon Property Group,Environmental Pillar,2.25,,0.7,,3,,2014-12
3061,2812452,Simon Property Group,Social Pillar,2.5,,0.1,,1,,2014-12
3061,2812452,Simon Property Group,Governance Pillar,2.33333,,2.9,,5,,2014-12
30350,B0LCW75,Sims Metal Managemen,Environmental Pillar,3,,2.3,,5,,2014-12
30350,B0LCW75,Sims Metal Managemen,Social Pillar,3,,2.3,,5,,2014-12
30350,B0LCW75,Sims Metal Managemen,Governance Pillar,2.75,,2.8,,5,,2014-12
30028,6811734,Singapore Airlines  ,Environmental Pillar,3,,2,,6,,2014-12
30028,6811734,Singapore Airlines  ,Social Pillar,2.33333,,1.7,,6,,2014-12
30028,6811734,Singapore Airlines  ,Governance Pillar,2.66667,,2,,2,,2014-12
61637,6303866,Singapore Exchange  ,Environmental Pillar,1,,3,,8,,2014-12
61637,6303866,Singapore Exchange  ,Social Pillar,2,,1.8,,6,,2014-12
61637,6303866,Singapore Exchange  ,Governance Pillar,2.33333,,3.1,,8,,2014-12
83779,6609478,Singapore Post Ltd  ,Environmental Pillar,3,,0.5,,2,,2014-12
83779,6609478,Singapore Post Ltd  ,Social Pillar,2.33333,,1.1,,3,,2014-12
83779,6609478,Singapore Post Ltd  ,Governance Pillar,2,,3,,6,,2014-12
30030,B012899,Singapore Press Hldg,Environmental Pillar,1,,1,,4,,2014-12
30030,B012899,Singapore Press Hldg,Social Pillar,1.5,,1.7,,4,,2014-12
30030,B012899,Singapore Press Hldg,Governance Pillar,2,,5,,10,,2014-12
34357,6043214,Singapore Techn Eng ,Environmental Pillar,2.5,,0.5,,2,,2014-12
34357,6043214,Singapore Techn Eng ,Social Pillar,2.5,,1,,3,,2014-12
34357,6043214,Singapore Techn Eng ,Governance Pillar,2.66667,,1.4,,1,,2014-12
30169,B02PY22,Singapore Telecommun,Environmental Pillar,2.5,,2.6,,6,,2014-12
30169,B02PY22,Singapore Telecommun,Social Pillar,2.66667,,2.6,,6,,2014-12
30169,B02PY22,Singapore Telecommun,Governance Pillar,2,,4,,7,,2014-12
30105,6810429,Sino Land           ,Environmental Pillar,2.5,,1.8,,6,,2014-12
30105,6810429,Sino Land           ,Social Pillar,2.75,,1.9,,8,,2014-12
30105,6810429,Sino Land           ,Governance Pillar,2.33333,,2.9,,5,,2014-12
64613,BGLDK10,Sirius XM Holdings  ,Environmental Pillar,1,,1,,4,,2014-12
64613,BGLDK10,Sirius XM Holdings  ,Social Pillar,1.5,,1,,2,,2014-12
64613,BGLDK10,Sirius XM Holdings  ,Governance Pillar,2,,5,,10,,2014-12
108149,B2NR3Y6,SJM Holdings        ,Environmental Pillar,2.5,,0.3,,2,,2014-12
108149,B2NR3Y6,SJM Holdings        ,Social Pillar,2.25,,1.1,,5,,2014-12
108149,B2NR3Y6,SJM Holdings        ,Governance Pillar,2,,2.5,,4,,2014-12
107439,B39Z8L3,SK C&C Co. Ltd.     ,Environmental Pillar,2,,1,,3,,2014-12
107439,B39Z8L3,SK C&C Co. Ltd.     ,Social Pillar,2.66667,,1.9,,5,,2014-12
107439,B39Z8L3,SK C&C Co. Ltd.     ,Governance Pillar,2,,3.5,,9,,2014-12
36288,6988371,SK Holdings         ,Environmental Pillar,3,,0,,1,,2014-12
36288,6988371,SK Holdings         ,Social Pillar,3,,0.5,,2,,2014-12
36288,6988371,SK Holdings         ,Governance Pillar,2.33333,,1.9,,1,,2014-12
36509,6450267,SK Hynix            ,Environmental Pillar,2.33333,,3.7,,8,,2014-12
36509,6450267,SK Hynix            ,Social Pillar,2.66667,,3.5,,9,,2014-12
36509,6450267,SK Hynix            ,Governance Pillar,2,,3.5,,9,,2014-12
28535,B232R05,SK Innovation       ,Environmental Pillar,3,,2.3,,7,,2014-12
28535,B232R05,SK Innovation       ,Social Pillar,3,,2,,6,,2014-12
28535,B232R05,SK Innovation       ,Governance Pillar,2.33333,,2.9,,4,,2014-12
57150,B04PZG1,Sk Networks         ,Environmental Pillar,3,,0,,1,,2014-12
57150,B04PZG1,Sk Networks         ,Social Pillar,3,,0.3,,1,,2014-12
57150,B04PZG1,Sk Networks         ,Governance Pillar,2.33333,,2.1,,3,,2014-12
36282,6224871,SK Telecom          ,Environmental Pillar,2,,1.8,,4,,2014-12
36282,6224871,SK Telecom          ,Social Pillar,2,,2.2,,5,,2014-12
36282,6224871,SK Telecom          ,Governance Pillar,2,,3.5,,4,,2014-12
30317,4813345,Skand Enskilda Bkn A,Environmental Pillar,1,,5,,9,,2014-12
30317,4813345,Skand Enskilda Bkn A,Social Pillar,2,,4.5,,10,,2014-12
30317,4813345,Skand Enskilda Bkn A,Governance Pillar,2.33333,,4,,9,,2014-12
1456,7142091,Skanska B           ,Environmental Pillar,2.5,,3,,9,,2014-12
1456,7142091,Skanska B           ,Social Pillar,3,,2.5,,8,,2014-12
1456,7142091,Skanska B           ,Governance Pillar,2.75,,2.5,,5,,2014-12
56553,6018085,SKC                 ,Environmental Pillar,2.66667,,0.6,,1,,2014-12
56553,6018085,SKC                 ,Social Pillar,2,,0.2,,1,,2014-12
56553,6018085,SKC                 ,Governance Pillar,2,,2.5,,4,,2014-12
1461,B1Q3J35,SKF B               ,Environmental Pillar,2.5,,4,,10,,2014-12
1461,B1Q3J35,SKF B               ,Social Pillar,2.5,,4.5,,10,,2014-12
1461,B1Q3J35,SKF B               ,Governance Pillar,2.66667,,3.1,,7,,2014-12
30375,141192,Sky                 ,Environmental Pillar,2.33333,,3.9,,8,,2014-12
30375,141192,Sky                 ,Social Pillar,2.33333,,3.4,,9,,2014-12
30375,141192,Sky                 ,Governance Pillar,2,,4,,7,,2014-12
30728,6823193,Sky City Entmt Gp   ,Environmental Pillar,2.5,,1.1,,4,,2014-12
30728,6823193,Sky City Entmt Gp   ,Social Pillar,2.25,,1,,4,,2014-12
30728,6823193,Sky City Entmt Gp   ,Governance Pillar,2,,3.5,,7,,2014-12
30729,B0C5VF4,Sky Network Telev   ,Environmental Pillar,1,,1,,4,,2014-12
30729,B0C5VF4,Sky Network Telev   ,Social Pillar,1.5,,2,,6,,2014-12
30729,B0C5VF4,Sky Network Telev   ,Governance Pillar,2,,4,,7,,2014-12
55343,B1TK234,SKY Perfect JSAT Hol,Environmental Pillar,2,,0.3,,1,,2014-12
55343,B1TK234,SKY Perfect JSAT Hol,Social Pillar,2,,1,,2,,2014-12
55343,B1TK234,SKY Perfect JSAT Hol,Governance Pillar,2,,2.5,,3,,2014-12
74067,2961053,Skyworks Solutions I,Environmental Pillar,nc,,nc,,nc,,2014-12
74067,2961053,Skyworks Solutions I,Social Pillar,nc,,nc,,nc,,2014-12
74067,2961053,Skyworks Solutions I,Governance Pillar,nc,,nc,,nc,,2014-12
69543,2096847,SL Green Realty     ,Environmental Pillar,2.25,,2.8,,8,,2014-12
69543,2096847,SL Green Realty     ,Social Pillar,2.25,,0.1,,1,,2014-12
69543,2096847,SL Green Realty     ,Governance Pillar,2.33333,,2.9,,5,,2014-12
2772,2101967,SLM Corp            ,Environmental Pillar,1,,1,,2,,2014-12
2772,2101967,SLM Corp            ,Social Pillar,2,,0.5,,1,,2014-12
2772,2101967,SLM Corp            ,Governance Pillar,2.33333,,2.3,,4,,2014-12
30569,6763965,SMC Corp            ,Environmental Pillar,2.25,,0.9,,3,,2014-12
30569,6763965,SMC Corp            ,Social Pillar,2.5,,0,,1,,2014-12
30569,6763965,SMC Corp            ,Governance Pillar,2.66667,,1.1,,1,,2014-12
1814,922320,Smith & Nephew      ,Environmental Pillar,1,,5,,10,,2014-12
1814,922320,Smith & Nephew      ,Social Pillar,2.5,,2,,6,,2014-12
1814,922320,Smith & Nephew      ,Governance Pillar,2.33333,,3.9,,9,,2014-12
1815,B1WY233,Smiths Group        ,Environmental Pillar,2.25,,3.6,,9,,2014-12
1815,B1WY233,Smiths Group        ,Social Pillar,2.5,,2.2,,6,,2014-12
1815,B1WY233,Smiths Group        ,Governance Pillar,2.66667,,2.4,,4,,2014-12
61610,6274456,Smrt Corp           ,Environmental Pillar,2,,0.5,,2,,2014-12
61610,6274456,Smrt Corp           ,Social Pillar,2.5,,1.8,,6,,2014-12
61610,6274456,Smrt Corp           ,Governance Pillar,2,,5,,10,,2014-12
24736,B1RR828,Smurfit Kappa Group ,Environmental Pillar,2,,3.4,,9,,2014-12
24736,B1RR828,Smurfit Kappa Group ,Social Pillar,2.5,,3.9,,10,,2014-12
24736,B1RR828,Smurfit Kappa Group ,Governance Pillar,2,,4.5,,10,,2014-12
72872,7251470,Snam                ,Environmental Pillar,3,,3.7,,9,,2014-12
72872,7251470,Snam                ,Social Pillar,2.66667,,3.9,,9,,2014-12
72872,7251470,Snam                ,Governance Pillar,2.33333,,5,,10,,2014-12
43246,2763884,SNC-Lavalin Group   ,Environmental Pillar,2.5,,0.9,,2,,2014-12
43246,2763884,SNC-Lavalin Group   ,Social Pillar,3,,2,,6,,2014-12
43246,2763884,SNC-Lavalin Group   ,Governance Pillar,2.33333,,3.9,,9,,2014-12
20090,5966516,Societe Generale    ,Environmental Pillar,1,,5,,9,,2014-12
20090,5966516,Societe Generale    ,Social Pillar,2,,4.2,,10,,2014-12
20090,5966516,Societe Generale    ,Governance Pillar,2.33333,,3.6,,8,,2014-12
39200,5997118,Societe Telev Fr 1  ,Environmental Pillar,2,,1.8,,6,,2014-12
39200,5997118,Societe Telev Fr 1  ,Social Pillar,2.66667,,3,,8,,2014-12
39200,5997118,Societe Telev Fr 1  ,Governance Pillar,2,,5,,10,,2014-12
30593,7062713,Sodexo              ,Environmental Pillar,2.25,,3.2,,10,,2014-12
30593,7062713,Sodexo              ,Social Pillar,2.6,,3.5,,10,,2014-12
30593,7062713,Sodexo              ,Governance Pillar,2.66667,,2.8,,5,,2014-12
30718,6770620,Softbank            ,Environmental Pillar,2.5,,2.6,,6,,2014-12
30718,6770620,Softbank            ,Social Pillar,2.25,,1.9,,5,,2014-12
30718,6770620,Softbank            ,Governance Pillar,2,,1.5,,1,,2014-12
36749,4755135,Software            ,Environmental Pillar,1,,1,,3,,2014-12
36749,4755135,Software            ,Social Pillar,1.5,,2.3,,7,,2014-12
36749,4755135,Software            ,Governance Pillar,2.33333,,2.9,,6,,2014-12
79924,6546359,Sohgo Security Servi,Environmental Pillar,2,,0.5,,2,,2014-12
79924,6546359,Sohgo Security Servi,Social Pillar,2,,0.9,,3,,2014-12
79924,6546359,Sohgo Security Servi,Governance Pillar,2,,1.5,,2,,2014-12
36301,6406055,S-Oil Corp.         ,Environmental Pillar,3,,3.3,,9,,2014-12
36301,6406055,S-Oil Corp.         ,Social Pillar,3,,1.7,,5,,2014-12
36301,6406055,S-Oil Corp.         ,Governance Pillar,2.5,,2.7,,3,,2014-12
83672,6594143,Sojitz              ,Environmental Pillar,3,,1.5,,4,,2014-12
83672,6594143,Sojitz              ,Social Pillar,3,,2.5,,7,,2014-12
83672,6594143,Sojitz              ,Governance Pillar,2.33333,,2.9,,5,,2014-12
149,4821100,Solvay A            ,Environmental Pillar,2.75,,3.9,,10,,2014-12
149,4821100,Solvay A            ,Social Pillar,2,,4.3,,10,,2014-12
149,4821100,Solvay A            ,Governance Pillar,2.33333,,3.1,,8,,2014-12
40763,6821120,Sonic Healthcare    ,Environmental Pillar,2.33333,,1.3,,4,,2014-12
40763,6821120,Sonic Healthcare    ,Social Pillar,2,,1,,3,,2014-12
40763,6821120,Sonic Healthcare    ,Governance Pillar,2.33333,,1.4,,1,,2014-12
62350,7156036,Sonova Holding AG   ,Environmental Pillar,1,,4,,8,,2014-12
62350,7156036,Sonova Holding AG   ,Social Pillar,2.5,,2.4,,7,,2014-12
62350,7156036,Sonova Holding AG   ,Governance Pillar,2.33333,,2.6,,5,,2014-12
1009,6821506,Sony Corp           ,Environmental Pillar,2.25,,4.7,,10,,2014-12
1009,6821506,Sony Corp           ,Social Pillar,2.5,,3.6,,9,,2014-12
1009,6821506,Sony Corp           ,Governance Pillar,2.33333,,3,,6,,2014-12
30851,B249SN5,Sony Financial Holdi,Environmental Pillar,1,,2,,5,,2014-12
30851,B249SN5,Sony Financial Holdi,Social Pillar,2,,0.8,,5,,2014-12
30851,B249SN5,Sony Financial Holdi,Governance Pillar,2.33333,,1.6,,1,,2014-12
56080,6767202,Sotetsu Holdings    ,Environmental Pillar,2.5,,1.1,,4,,2014-12
56080,6767202,Sotetsu Holdings    ,Social Pillar,2.75,,0.5,,2,,2014-12
56080,6767202,Sotetsu Holdings    ,Governance Pillar,2.33333,,2.3,,3,,2014-12
2301,2829601,Southern Co         ,Environmental Pillar,3,,2,,4,,2014-12
2301,2829601,Southern Co         ,Social Pillar,2.66667,,1.6,,4,,2014-12
2301,2829601,Southern Co         ,Governance Pillar,2.33333,,2.9,,3,,2014-12
70555,2823777,Southern Copper Corp,Environmental Pillar,3,,2,,4,,2014-12
70555,2823777,Southern Copper Corp,Social Pillar,3,,1,,2,,2014-12
70555,2823777,Southern Copper Corp,Governance Pillar,2.66667,,2.5,,4,,2014-12
3065,2831543,Southwest Airlines  ,Environmental Pillar,3,,2.5,,7,,2014-12
3065,2831543,Southwest Airlines  ,Social Pillar,1.66667,,2.8,,9,,2014-12
3065,2831543,Southwest Airlines  ,Governance Pillar,2,,3.5,,7,,2014-12
70557,2828619,Southwestern Energy ,Environmental Pillar,3,,1.7,,6,,2014-12
70557,2828619,Southwestern Energy ,Social Pillar,2.66667,,0.4,,1,,2014-12
70557,2828619,Southwestern Energy ,Governance Pillar,2.33333,,2.7,,3,,2014-12
30162,6881436,Spark New Zealand   ,Environmental Pillar,2.5,,1.6,,4,,2014-12
30162,6881436,Spark New Zealand   ,Social Pillar,2.33333,,1.4,,3,,2014-12
30162,6881436,Spark New Zealand   ,Governance Pillar,2,,4,,7,,2014-12
19135,B1L60G9,Spectra Energy      ,Environmental Pillar,2.5,,3.2,,8,,2014-12
19135,B1L60G9,Spectra Energy      ,Social Pillar,2,,2.7,,7,,2014-12
19135,B1L60G9,Spectra Energy      ,Governance Pillar,2,,4.5,,10,,2014-12
